Time [s],Pos ECEF X [m],Pos ECEF Y [m],Pos ECEF Z [m],Latitude [deg],Longitude [deg],Altitude [m],Vel ECEF X [m/s],Vel ECEF Y [m/s],Vel ECEF Z [m/s],Vel N [m/s],Vel E [m/s],Vel D [m/s],Roll [deg],Pitch [deg],Yaw [deg]
231,6378134.55003566,64.9888650039539,543.974254080513,0.00491953900687323,0.000583805131536827,-2.42627984528773,-0.02167016927684,-3.62302415852333,-0.882282644915415,-0.882280777846088,-3.62302393753093,0.021782840042168,0,-0.00154723555260233,-101.404459204675
232,6378139.5376264,63.8436992377479,540.772778064292,0.0048905819738712,0.000573517479999297,2.56102524074487,0.0588451462638574,-3.16076554894523,-0.856394569822203,-0.856399586832781,-3.16076613781316,-0.0587404084519512,0,-0.00176532543560882,-104.494330768528
233,6378137.94002037,61.452652169324,542.211925074337,0.00490359841140684,0.000552038485556417,0.963518733327819,-0.0874660188775647,-3.86636725060357,-1.21869426418838,-1.21868677085069,-3.86636640769871,0.087607571226573,0,-0.00196590418412391,-107.433381956427
234,6378136.27995795,53.9220771686182,537.626951042644,0.00486213458625944,0.000484390315392778,-0.697002532079508,0.00209102676383166,-3.504534139458,-1.37980186738011,-1.37980203734277,-3.50453415701073,-0.00194430836202987,0,-0.00214863726679551,-110.214861449405
235,6378137.89719264,51.8365458990275,538.273797554038,0.00486798322666689,0.000465655549058029,0.920269779143761,-0.0329179861741227,-3.51948499982926,-1.32837438700606,-1.32837158299235,-3.51948473218123,0.0330594514816933,0,-0.0023136335795566,-112.835405246027
236,6378137.66825286,49.7899240684699,535.523563296182,0.00484311112621988,0.000447270450987876,0.691080625674041,-0.0758758187635993,-3.2530098813276,-1.6361408889341,-1.6361344672934,-3.25300928891589,0.0760395126995494,0,-0.00246134607245103,-115.294444347209
237,6378135.65139813,43.0155116928493,535.085875772797,0.00483915435485725,0.000386414997777333,-1.32586035652043,-0.215645196726433,-3.33942293968665,-2.11866434235237,-2.1186461196779,-3.33942148525335,0.215846658380652,0,-0.00259247636357731,-117.593596369584
238,6378133.6974851,41.0014184427233,532.942445884656,0.00481977131167637,0.000368322199284068,-3.27996731926423,-0.000387475876385324,-3.57430502364296,-2.00217479404965,-2.00217475243796,-3.57430502107824,0.000578877765297288,0,-0.00270789021223484,-119.736089990147
239,6378138.11579389,38.9071029482219,531.204331905951,0.00480404898097962,0.000349508391244519,1.13818236598356,0.279554053776107,-3.76103688353651,-2.32950254919452,-2.32952597870354,-3.76103858876644,-0.279335789621446,0,-0.00280854714299403,-121.726251840818
240,6378137.55432652,38.8272524592953,527.734966999389,0.00477267353243524,0.000348791112927634,0.576424568904763,0.0654400180739434,-3.53848777519951,-2.17417413070533,-2.17417957244741,-3.53848817350355,-0.0652373708706468,0,-0.00289544485145792,-123.569069551283
241,6378136.56782698,29.4193980469403,527.396804918258,0.00476961604080057,0.000264278967056898,-0.410153461149968,0.215946477127121,-3.61477711567674,-2.51060461968722,-2.51062258617353,-3.61477811169964,-0.215720806532821,0,-0.00296957732869755,-125.269833089197
242,6378135.0961679,23.3466281971255,524.585758993363,0.00474419489996087,0.000209726392022353,-1.88207104727347,-0.0376906673178348,-3.17953010114313,-2.55531095283528,-2.55530782225591,-3.17952996315831,0.0379138899922058,0,-0.00303190475310361,-126.833849166776
243,6378135.40390903,20.7044894676108,520.322115178585,0.00470563556680034,0.000185991639929117,-1.57469063834459,0.102297615591428,-3.15576491090458,-2.55702531307447,-2.55703370519326,-3.15576524296305,-0.102077365600251,0,-0.00308333288817804,-128.266219477036
244,6378139.06132216,19.786371650837,518.575960430444,0.00468984116494782,0.000177743943267304,2.08257638912227,0.0679657677558865,-3.10555205786008,-2.77360009376452,-2.77360564689798,-3.10555226868969,-0.067729105472442,0,-0.00312469977842655,-129.571671940275
245,6378139.49331995,16.1017616704842,514.977629900417,0.00465729865519593,0.000144644529554196,2.51427029792633,-0.024647140344396,-3.28706766210938,-3.00125314702392,-3.0012511329867,-3.28706759987662,0.0248993959910975,0,-0.00315676777853228,-130.754434119865
246,6378136.7739704,12.3887579923333,513.658899896222,0.00464537446225751,0.000111290110501488,-0.20519458268765,0.10429824578601,-3.07799217983003,-2.8846350185821,-2.88464346481345,-3.07799238241094,-0.104058389034057,0,-0.00318021927266003,-131.818138833251
247,6378137.35397724,11.0777340785772,510.04428350723,0.00461268455168471,9.95129728390522e-05,0.37451780881533,-0.0550327079725879,-3.18079680707555,-3.03546125897983,-3.03545681820569,-3.18079671148834,0.0552826067554542,0,-0.00319565476383343,-132.765753268132
248,6378137.71004857,5.03997087535134,506.845839271989,0.00458375854246919,4.52748236482069e-05,0.730324815508764,0.0302877151566672,-3.48507208146241,-3.21709603959187,-3.21709845214446,-3.48507210539452,-0.0300275880907364,0,-0.00320359230644767,-133.59952431669
249,6378135.21701043,4.963069361586,503.175109037558,0.00455056337325501,4.45840230999046e-05,-1.76300597085714,-0.00193332215356845,-2.94128275905631,-3.06968172540821,-3.06968156199589,-2.94128275755103,0.00217941209598663,0,-0.00320446749749115,-134.320934194807
250,6378137.57709532,0.710098383708831,498.17602721916,0.00450535151238063,6.37892173597576e-06,0.596681955683682,-0.0542287512573103,-3.17752255707572,-3.32991166833552,-3.32990739383176,-3.17752255103824,0.0544909465227396,0,-0.00319863343583438,-134.930661642644
251,6378138.72164511,-2.78359125727512,496.113008977992,0.00448669339635826,-2.5005418961824e-05,1.74107042109169,-0.0065313624814296,-3.20500999831317,-3.21141088706734,-3.21141036587543,-3.20501000116333,0.00678144149880425,0,-0.00318636020636946,-135.428545092752
252,6378137.79372133,-6.04341202791466,493.757224102475,0.00446538905694407,-5.42888871731286e-05,0.812964859981402,-0.0925587154059402,-3.19858918100209,-3.10561551757817,-3.10560829475054,-3.19858926870188,0.0927977228458373,0,-0.00316783355664492,-135.813545167146
253,6378135.49448503,-9.77209376991038,492.489049517295,0.00445392169098584,-8.77842326343867e-05,-1.48636552276591,0.0412799045329209,-3.19795755432937,-3.08233505175081,-3.08233825173675,-3.19795749107969,-0.0410451969166499,0,-0.00314315251798885,-136.083704777942
254,6378137.89150634,-9.22445086771341,486.66357014367,0.0044012361562243,-8.28646404382733e-05,0.910204800995157,0.0586283417305973,-2.90054044431778,-3.10414283165282,-3.10414732641507,-2.90054035952287,-0.05839408846728,0,-0.00311232579105033,-136.236106031535
255,6378138.77816454,-14.4420030229552,483.857553926158,0.00437585879333605,-0.000129734684319179,1.79665775142059,0.0957471832474543,-2.96859635007313,-3.16302934188717,-3.16303664568914,-2.96859613326542,-0.0955123342591989,0,-0.00307526678141147,-136.266824169823
256,6378137.82880913,-19.06711513717,481.607009088933,0.00435550621124987,-0.000171282787259956,0.84714301178442,0.19699573892701,-2.9432284692654,-3.0085335794763,-3.0085485466595,-2.94322788034362,-0.196775834510401,0,-0.0030317872463659,-136.170880044123
257,6378136.28226854,-19.4001059501596,478.030221670499,0.00432315989732119,-0.000174274136496188,-0.69966746280995,0.0854133710759544,-2.98008203768053,-2.84295976231109,-2.8429661996293,-2.98008177786853,-0.0852079243143676,0,-0.00298158962115629,-135.942194259176
258,6378137.60360235,-26.6068418683074,474.721752396607,0.00429323821240648,-0.000239013304503832,0.621443566608078,0.15476793134306,-3.03145820426795,-2.97155768442573,-2.97156927396902,-3.03145755861645,-0.154557914632894,0,-0.00292425825176265,-135.573548331979
259,6378140.08373776,-28.3976071798923,472.619538037862,0.0042742247560862,-0.000255099922282356,3.10142951733367,-0.146250859540944,-2.81188459154546,-2.86002538329775,-2.8600144660626,-2.8118852426752,0.146451695561408,0,-0.00285925000778779,-135.056561205036
260,6378134.41097779,-30.8211118825923,469.645561859035,0.00424733283956947,-0.000276870871162557,-2.57154033856169,0.0955663178461754,-2.71414369535804,-2.78584338028052,-2.78585045792397,-2.71414323352044,-0.095372918752217,0,-0.00278588512022076,-134.381693482146
261,6378134.73355964,-32.0475383417043,466.101308229349,0.00421527946399785,-0.000287888037404803,-2.24921418800691,0.0256301040987963,-2.86801385265164,-2.67012971999287,-2.67013159944658,-2.86801372383457,-0.0254480718414629,0,-0.00270333963830611,-133.538297050484
262,6378134.80585494,-39.1331895558791,465.712624155714,0.00421176427454767,-0.000351539543872752,-2.17690793324449,0.0355699077416944,-2.5545326232286,-2.46823502146191,-2.4682376306592,-2.55453240494055,-0.035404143169332,0,-0.00261064167806694,-132.514734451293
263,6378136.80573091,-34.9223804316232,463.444141902503,0.00419124748344995,-0.000313713090547761,-0.17722276347199,0.0192466108941329,-2.75753864454706,-2.35503233751974,-2.35503374023337,-2.75753853912425,-0.0190894361349338,0,-0.00250667468881087,-131.298600336202
264,6378137.3224427,-41.5518751777709,459.441434701917,0.00415504788144923,-0.000373266826684631,0.339237231262384,-0.119297403897422,-2.93818750587836,-2.1283515925757,-2.12834293700711,-2.93818828300699,0.11943260856331,0,-0.00239019228830578,-129.877085920129
265,6378136.80076766,-42.4380222284696,457.998986613323,0.00414200316300547,-0.000381227251859061,-0.182536416872828,0.101053824369786,-2.86318485637551,-2.15938813851399,-2.15939543959055,-2.86318418393326,-0.100916769184834,0,-0.00225985071087497,-128.237534844439
266,6378133.96212284,-42.761422646594,454.183957694555,0.00410750304541847,-0.000384132578296116,-3.02145371476416,-0.0849975411519428,-2.74656967822586,-2.01912697513921,-2.01912087784362,-2.7465702480198,0.0851238769962372,0,-0.0021142662697407,-126.368242046204
267,6378135.52498665,-48.2123976107371,452.631240293877,0.00409345972669693,-0.00043309943672842,-1.45866216352403,0.0504052935910253,-2.72600580893048,-1.88617884977285,-1.88618244760466,-2.72600542783842,-0.0502911425473757,0,-0.00195210582479791,-124.259540692385
268,6378136.81123352,-46.1700412321104,451.290860660466,0.00408133691105597,-0.000414752549340049,-0.172526021314969,-0.141816871206661,-2.73231368968471,-1.74028940212335,-1.7402792971089,-2.73231471619675,0.141921057806866,0,-0.0017722170112653,-121.905198314863
269,6378135.60709556,-55.0682246871885,449.995936389567,0.00406962678435384,-0.000494686387079251,-1.37668546811775,-0.159398739568803,-2.7472833001986,-1.64474544467638,-1.64473412037696,-2.74728467632997,0.159491842989857,0,-0.00157380046410055,-119.304093235327
270,6378135.70740421,-59.3757645880755,449.275974682505,0.00406311560467469,-0.000533381676437444,-1.27638926951562,0.120530527475812,-2.55996112466263,-1.49925414932637,-1.4992626946382,-2.55996000250091,-0.120448039301718,0,-0.00135661701765228,-116.462060098451
271,6378135.20503571,-60.2193436831933,446.845244891926,0.00404113314244265,-0.000540959720525857,-1.77892177409827,0.0212264529900719,-2.08952777933717,-1.08769174641963,-1.08769324223029,-2.08952757883388,-0.02116946519956,0,-0.00112120841585027,-113.393682425381
272,6378136.26109615,-63.3335539431091,446.324479219864,0.00403642282249247,-0.000568935060939162,-0.722867882203947,-0.0270986617499827,-2.52157194428992,-1.00491935814093,-1.0049174483411,-2.52157221324963,0.0271444184328879,0,-0.000869092550885372,-110.123692907886
273,6378139.01775673,-66.0332511835747,445.731533477848,0.00403105864758609,-0.000593186600304234,2.03377833079896,-0.0607339124215117,-2.68047950407516,-0.798639416134519,-0.798635143161053,-2.6804801327133,0.0607623495772136,0,-0.00060287974029387,-106.687565203942
274,6378139.74254706,-63.9374202951028,443.30376185969,0.00400910217056425,-0.000574359371793546,2.75837695655955,-0.219450085374473,-2.77067332431612,-0.489163753341664,-0.489148398719023,-2.77067552404597,0.219456538098711,0,-0.000326254581358707,-103.130906597533
275,6378138.03133573,-67.3398091004861,443.188337962385,0.00400805939508491,-0.000604923699608792,1.04719257586091,-0.0587395205571928,-3.0298581831714,-0.527925965167883,-0.527921857059309,-3.02985880316912,0.0587444618842172,0,-4.37872767891043e-05,-99.5074372454539
276,6378135.71413312,-73.204681498526,444.85645789121,0.00402314683146491,-0.000657608975140921,-1.26982849704904,0.0674537407500525,-2.845467873838,-0.0519910836637204,-0.0519958222387528,-2.8454670994542,-0.0674827486050158,0,0.000239420213895745,-95.8756592477813
277,6378137.73231674,-72.2085971209554,443.623664358943,0.0040119965428041,-0.000648660789881016,0.748257320383879,0.0632192210773998,-2.578098212524,-0.0991608520475903,-0.099165280619279,-2.57809749663713,-0.0632414647596068,0,0.000518196863065405,-92.2946838535921
278,6378136.43180558,-74.2438187818827,442.843750803931,0.00400494406561827,-0.000666943631016002,-0.552285036334346,-0.0170383511509287,-2.97513647991082,-0.0101168787484781,-0.0101156901729488,-2.97513667804183,0.0170044266061218,0,0.000787779860692699,-88.8199478458371
279,6378137.11998769,-82.0134381224947,444.433064501529,0.00401931689815528,-0.000736739235785882,0.136103529301868,-0.1161701381151,-3.1261284556388,0.238640204179542,0.238648350144107,-3.12612994915703,0.11611319973249,0,0.00104420695556944,-85.499586186675
280,6378138.23969835,-85.6291179756809,441.166288359578,0.00398977246737875,-0.000769219304875335,1.25563339069943,-0.0714988896768894,-2.85530701862704,0.301753815320121,0.301758790720464,-2.8553079782716,0.0714395433049886,0,0.00128455448723,-82.3720194492873
281,6378137.41880512,-86.7497815704829,444.549631697156,0.00402037090660285,-0.000779286495569908,0.434991807829876,0.154345897683149,-3.09256277974928,0.584182797878156,0.5841719632361,-3.0925606801869,-0.154428950944304,0,0.00150700148667228,-79.4649622606892
282,6378135.27287037,-86.1421048271329,445.227915392338,0.00402650646073332,-0.000773827903221463,-1.71090354406055,0.0244571897868224,-3.15472065572976,0.857504525357909,0.857502801497726,-3.15472032512703,-0.0245600587037794,0,0.00171074621460805,-76.7957153012603
283,6378134.96059941,-92.3994699124382,445.230034132851,0.00402652582039099,-0.000830038826014565,-2.02308677893053,-0.0563594840121904,-3.21347163040715,1.01717498444189,1.01717893938511,-3.21347244654474,0.0562414474671164,0,0.00189582752474419,-74.3723832440666
284,6378136.40678544,-95.3387173545515,447.851885377369,0.00405023612571898,-0.00085644234927122,-0.576672696333881,0.0245585888683908,-3.16525840892208,1.10039451634633,1.10039277420681,-3.16525804147309,-0.0246836890999936,0,0.00206290678597217,-72.1955965428359
285,6378139.98280083,-101.571985496299,448.218456393169,0.00405354899431832,-0.00091243624330967,2.99946482605156,-0.214344082423841,-3.17076181524667,1.08492272756627,1.08493788564594,-3.17076522827769,0.21421683155522,0,0.00221305408367579,-70.2603697281655
286,6378134.99806866,-109.017086212774,453.201324548251,0.00409861573625731,-0.000979317455038016,-1.98478993283975,0.102970224559189,-3.27210950528952,1.3488317672356,1.34882439387675,-3.27210774481214,-0.103122639993003,0,0.00234756496492334,-68.5578405172917
287,6378137.2693691,-106.474046343958,450.66036783416,0.0040756346310531,-0.000956472591444538,0.286286286360764,0.124217254970539,-3.05429148230936,1.47761334705224,1.47760450371082,-3.05428940825112,-0.124373349176488,0,0.00246781832512686,-67.0767499591205
288,6378133.0115955,-108.146707883056,451.810937104567,0.0040860427738834,-0.000971499013594489,-3.97137721188517,0.11161833191451,-3.52204763663836,1.54338208678632,1.54337411855262,-3.52204574354765,-0.111788117087423,0,0.0025751752901175,-65.8046150926656
289,6378135.75369488,-111.571789775179,453.8429944679,0.00410441831539515,-0.0010022666360595,-1.22907360133857,-0.125211157853277,-3.37692190672953,1.92078390342432,1.92079286384235,-3.37692409651322,0.12501448898206,0,0.00267091322332533,-64.7286042771023
290,6378137.83938055,-114.080753130133,456.144266593808,0.00412522896397526,-0.00102480470663021,0.856821713236525,-0.00913937042308999,-3.95720032925417,1.83782492313782,1.83782557130226,-3.95720049208994,0.00893626981692375,0,0.00275618698321374,-63.836155701286
291,6378135.65754026,-117.439491698909,456.650614873849,0.00412980964484717,-0.00105497712545419,-1.32492113113015,0.0441650494381987,-3.77806522362032,1.85844584371304,1.85844265050856,-3.77806440977657,-0.0443685686683892,0,0.00283200975733328,-63.1153901124059
292,6378137.89215528,-121.762609419958,458.294552112116,0.00414467545257198,-0.00109381197763011,0.909893647527459,0.0696671401535049,-3.39220201131866,1.70387472002536,1.70386967128494,-3.39220068071159,-0.0698551544858209,0,0.00289924701723222,-62.5553676876447
293,6378136.22603577,-128.729711334426,462.94555976445,0.00418673884095444,-0.00115639881228795,-0.755750888943196,0.022800402767718,-3.48634666539311,1.94873834519554,1.94873666877146,-3.48634620450326,-0.0230131664650674,0,0.00295861863405971,-62.1462322654112
294,6378135.0454505,-130.792262494936,461.439540059751,0.0041731196344565,-0.00117492724432386,-1.93640406004023,0.0571082589444007,-3.49369974695467,1.99748950049369,1.99748533051573,-3.49369857513822,-0.0573253883104822,0,0.00301070558294609,-61.8792776535458
295,6378139.08282419,-132.777820144631,463.563746081146,0.00419232763949806,-0.00119276306260272,2.10116570857099,0.0667372434146385,-3.61632893619624,2.07266691088558,2.07266201666994,-3.61632754610055,-0.0669641835380076,0,0.00305595879512265,-61.7469624889497
296,6378136.78256288,-137.877946567175,466.837271765681,0.0042219339295324,-0.00123857870947454,-0.198747009092541,0.051898625145403,-3.61907668225932,2.01898776745505,2.01898393197323,-3.61907555950678,-0.0521256320141114,0,0.00309470856976818,-61.7428930386883
297,6378138.08134218,-140.337881688358,469.843632938729,0.00424912167201251,-0.00126067642667898,1.10030817975248,0.059816804677157,-4.01254732530091,2.20851484212282,2.20851039341818,-4.01254600818318,-0.0600688784240903,0,0.00312717356541158,-61.861787651933
298,6378137.44125726,-148.529859138213,471.599910101872,0.00426500533458393,-0.00133426633357031,0.460539263538684,0.0532744875024962,-3.71250916945344,2.08239878879967,2.08239481092794,-3.71250792782566,-0.0535159522098721,0,0.00315346880724547,-62.0994322114826
299,6378136.44951272,-150.724099519877,472.464355082723,0.00427282377937577,-0.00135397773944629,-0.531089393708339,0.0230721482895695,-3.62107141608385,2.00058566999214,2.00058393744583,-3.62107086984631,-0.0233069124582571,0,0.00317361242303208,-62.4526326755734
300,6378137.79156284,-151.483863377386,476.249946181038,0.00430705860018008,-0.00136080252855464,0.811262165798566,-0.0785886540464653,-3.82164087951041,1.93469725722456,1.93470315262919,-3.82164274495116,0.0783524522334017,0,0.0031875310012947,-62.9191683973787
301,6378137.77322304,-156.97531782169,477.57036004842,0.0043190000310158,-0.00141013310105196,0.793154546232556,0.060796914738515,-3.84944069283091,2.04285443099155,2.04284983512763,-3.84943919536389,-0.0610456468656855,0,0.00319506358382979,-63.4977481303835
302,6378138.85408408,-163.866111239167,477.785456459885,0.00432094455976296,-0.00147203389451891,1.87420511222839,-0.0305944885203273,-4.12339059862762,1.97133915192271,1.97134144560204,-4.12339138329541,0.0303398829705503,0,0.00319596438760023,-64.1879692763613
303,6378136.78985654,-165.671584275008,480.594286850485,0.00434634817299323,-0.00148825321168481,-0.189763323669874,0.0957051376327873,-3.99025989086336,1.87570965564524,1.87570238237741,-3.99025740358409,-0.095951071745212,0,0.00318990441755643,-64.9902798487164
304,6378136.27341116,-169.388320059304,482.559756140812,0.00436412363349817,-0.00152164134159162,-0.70596168033717,-0.18534279483981,-3.95013128318335,1.97018304455804,1.97019714810286,-3.95013620405967,0.18508782248234,0,0.0031764721989527,-65.905941679012
305,6378136.24176042,-174.847452895675,484.913656273328,0.00438541161193219,-0.00157068157958634,-0.737285369571271,-0.15657313141939,-3.95734026907696,1.68892526833282,1.68893723916962,-3.95734455981771,0.156335375974116,0,0.00315517393538264,-66.9369924863006
306,6378135.8815696,-181.070413235929,486.053372344159,0.00439571910716121,-0.0016265834819073,-1.09721522433305,0.026065018517101,-4.22503644745914,1.62138032838907,1.62137831471296,-4.22503570579056,-0.0263093559199489,0,0.00312543350170557,-68.0862034772044
307,6378138.39464314,-181.111671966332,489.479216598399,0.00442669964626281,-0.00162695347441113,1.41612323415015,0.0340574418296571,-3.79316164475345,1.34484032424007,1.34483768061016,-3.79316067613948,-0.0342690541887479,0,0.0030865928173928,-69.3570280907009
308,6378135.86388069,-183.77172300239,488.465116944673,0.00441753020518407,-0.00165084976922458,-1.1146413817801,-0.00506682104000356,-3.86284247581901,1.48580648751895,1.48580686517573,-3.86284262020471,0.00484096551077598,0,0.00303791332492575,-70.7535363116233
309,6378138.0259827,-189.724538309145,491.341188175079,0.00444353900345278,-0.00170432425069715,1.04785731199474,0.140755065068782,-4.23787302517499,1.38591361747157,1.38590268735451,-4.23786883639012,-0.140988608328799,0,0.0029785795275142,-72.2803276530382
310,6378137.04125792,-190.425430514496,490.40436789414,0.00443506737753733,-0.00171062073558845,0.0630808393301139,-0.123432679648671,-4.05832511128042,1.29435028929457,1.29435983053306,-4.05832879467332,0.123211322853286,0,0.00290770581787443,-73.9424145061349
311,6378135.58124289,-197.61745050375,492.865842443994,0.00445732922880797,-0.00177522815627741,-1.39652439332789,-0.214308014382361,-4.01961829668476,0.914996572624064,0.915013232273631,-4.0196249347841,0.214112289258033,0,0.00282434814829498,-75.7450662154161
312,6378136.93983422,-202.353348727985,492.911102665111,0.00445773759248614,-0.00181777107608854,-0.0377810532075389,-0.0213762988278735,-4.06802882032889,0.850503298591141,0.850504949098692,-4.06802949646795,0.0211810650769087,0,0.002727522416202,-77.6936032145021
313,6378138.0681956,-205.597245656504,495.582261756131,0.00448189394174487,-0.00184691117150504,1.0908924484278,0.103434960957182,-3.86423331059247,0.654614180593793,0.654606077770966,-3.86422997439189,-0.103610729327029,0,0.00261623171451555,-79.7931302728097
314,6378139.32263898,-206.187566113891,494.924874650494,0.00447594784818799,-0.00185221374521454,2.34530349232287,-0.029189876452177,-3.635593319312,0.596225937943698,0.596228207256987,-3.63559426104011,0.0290257705065965,0,0.00248950471371848,-82.0481989710431
315,6378138.22604865,-216.051211549132,495.566458172579,0.0044817509070728,-0.00194082068105125,1.24908980910426,0.112063350221462,-3.60011544031428,0.188814926963371,0.188806151104704,-3.6001116422473,-0.112200068435043,0,0.00234644725259062,-84.462392758324
316,6378138.55878928,-215.432693443718,496.016359494214,0.00448581944090485,-0.00193526433848903,1.5818447247646,0.0310122695597982,-4.00830739468019,0.139075213082384,0.139072774033842,-4.00830634490052,-0.0311585455026187,0,0.00218630850972533,-87.0378342895285
317,6378135.46785362,-224.146913058356,497.224082495504,0.00449674390999324,-0.00201354646174745,-1.50869596282764,-0.112266328609357,-3.66240622971233,-0.0109813022849581,-0.0109725013557489,-3.66241017282805,0.112138482041569,0,0.00200856167786639,-89.7746250717762
318,6378137.30981015,-225.853423906356,498.446638515976,0.00450779902544609,-0.0020288757272599,0.333416828925151,0.118580874769617,-3.88908944525821,-0.0808254062519649,-0.0808347462978397,-3.88908524380456,-0.118712230154604,0,0.00181299668203863,-92.6702421867712
319,6378138.30901124,-231.17238346234,494.310661403144,0.00447039380775678,-0.00207665642619552,1.33248442246173,-0.069059892819248,-3.60853511502404,-0.288589879241331,-0.288584500301244,-3.60853761569458,0.0689516197160803,0,0.00159981913866478,-95.7189353991653
320,6378137.29752205,-234.448107619123,496.045413563714,0.0044860830895948,-0.0021060830848802,0.321250396034578,0.0720548832509996,-3.51059376076943,-0.633279827147734,-0.633285476985699,-3.51059110979828,-0.0721343418217278,0,0.00136974574464953,-98.9111880220977
321,6378138.17463679,-235.717626679087,494.889456370686,0.00447562834647111,-0.0021174870768886,1.19832151747649,-0.0637259537628566,-3.22407466232918,-0.606786367131294,-0.606781396669695,-3.22407701525521,0.0636541997904721,0,0.00112408237523822,-102.233322052176
322,6378135.59343684,-237.61929889828,492.636346883689,0.00445525373102338,-0.0021345709497678,-1.38298345711304,-0.0745685587259534,-3.06754216212484,-0.859563576476503,-0.859557784399194,-3.0675449380694,0.0745211149448833,0,0.000864768628652022,-105.667335935567
323,6378140.46338338,-245.886467262586,492.898702484731,0.0044576229687895,-0.0022088345164909,3.4872968251649,0.227332749939927,-3.2439527756717,-1.10522360005395,-1.10524129297152,-3.24394400925738,-0.227371821502562,0,0.000594372919789747,-109.191054970575
324,6378136.61774244,-246.043449404115,490.241727092638,0.00443359679883859,-0.00221024604294121,-0.358544203150474,-0.0581196740870493,-3.05945624748865,-1.28489857053842,-1.28489407847373,-3.0594584872409,0.0581010786282624,0,0.000316026750961114,-112.77864503116
325,6378136.18838606,-250.697829762928,489.539374873575,0.0044272452393182,-0.00225205720712942,-0.78777364774224,0.034257031040269,-2.84417724234264,-1.50114900635089,-1.50115165754869,-2.84417589364513,-0.0342528298176508,0,3.32956586923392e-05,-116.401490689515
326,6378136.87551492,-252.741180880111,488.157421238084,0.00441474679206492,-0.00227041270023455,-0.100670775210366,0.117725521636519,-2.88069979782813,-1.7881512307313,-1.78816030518997,-2.88069513055409,-0.11770189192336,0,-0.00025000391617498,-120.029377224298
327,6378136.33366494,-254.87759958597,486.588516385392,0.00440055847157717,-0.00228960467085795,-0.642556435278821,-0.162837305531492,-2.68069985676731,-1.90511768036212,-1.9051051763761,-2.68070636179129,0.162876502203526,0,-0.000530021032024953,-123.631857475555
328,6378137.58403223,-257.154299601987,485.637713265792,0.00439195883066644,-0.0023100561643166,0.607829290816779,-0.109587805733347,-2.89318494435467,-2.11962324972142,-2.11961485207641,-2.89318936037374,0.109633635545218,0,-0.000803091420789608,-127.179646165908
329,6378137.15322241,-261.899380033288,480.456270313524,0.00434509974210286,-0.00235268210201238,0.176817488181549,0.0881757038405691,-2.40921188203528,-2.11545891823601,-2.11546560657396,-2.40920825932914,-0.0881142021182593,0,-0.00106593378366706,-130.645878446671
330,6378137.27555335,-264.367843706133,480.7355271328,0.00434762517144294,-0.00237485664234893,0.299271441885608,0.193802088875817,-2.82406801216407,-2.44178188513525,-2.44179659276268,-2.82405997682226,-0.193733859814965,0,-0.00131579737924004,-134.007097991466
331,6378139.43027137,-264.247492053807,477.239941960104,0.00431601069978592,-0.00237377470318066,2.45372019040649,-0.101374306766428,-2.135033917718,-2.71623581786303,-2.7162281804354,-2.13503811584186,0.101490461777247,0,-0.00155054779809949,-137.243893631372
332,6378137.12481315,-268.647000433376,474.563828526758,0.00429181031782533,-0.00241329701656894,0.148244748221926,-0.126477083284525,-2.15018545428751,-2.89341428503634,-2.89340480978257,-2.15019077959225,0.126603251781543,0,-0.00176868990614463,-140.341165999689
333,6378138.1479691,-269.284010086397,471.962333642323,0.00426828250342668,-0.00241901898347157,1.17123322257183,0.00675322472952766,-2.05429386744524,-3.02024836378364,-3.02024886494963,-2.05429358049423,-0.00661496151235268,0,-0.00196933698193071,-143.288060514914
334,6378134.38651448,-273.007996104974,468.065824377181,0.00423304618269798,-0.00245247355929955,-2.59035215272966,0.0585765736608046,-2.16639040038075,-3.20472866932456,-3.20473299510123,-2.16638789109983,-0.058432535799862,0,-0.00215214103603381,-146.077639464727
335,6378136.58187456,-274.946934681915,466.643273751547,0.00422017960138449,-0.0024698904978521,-0.395013723018974,-0.0878795320699246,-2.24591931034459,-3.31510254416275,-3.31509606944395,-2.2459230965442,0.0880268925755161,0,-0.00231720088358067,-148.706380896881
336,6378135.47126991,-275.249588442639,462.529847710641,0.00418297976286038,-0.00247260971356349,-1.50590696321924,-0.0996010332530481,-2.10494310749135,-3.46701114515977,-3.46700387100243,-2.10494740383183,0.0997633089781181,0,-0.00246496274611353,-151.17358879205
337,6378136.62288485,-279.781188870377,458.969319998086,0.00415077867480754,-0.00251331732870483,-0.354353800844119,-0.0616830016488139,-1.78872472670905,-3.53607645856707,-3.53607198636235,-1.78872743075385,0.061860708022956,0,-0.00259612451221249,-153.480784143589
338,6378135.21023758,-276.469581326497,455.173635547411,0.00411645257932253,-0.00248356920035348,-1.76741930820864,0.203167220202034,-1.72925528221005,-3.61081115457724,-3.61082574732462,-1.72924647400576,-0.202982755503223,0,-0.00271155068819107,-155.631126872036
339,6378136.31570076,-285.150147764219,452.60483939386,0.00409322045009348,-0.00256154763317274,-0.661757994196956,-0.00980552716508853,-1.30075978444058,-3.81078051397988,-3.81077980790128,-1.30076022152065,0.0100196163124738,0,-0.00281220145340685,-157.628899105616
